Date,Visitor,Visitor Score,Home Team,Home Score,Line
10/12/2002,Wyoming,36,Colorado State,44,24.5
10/12/2002,Oregon,31,U.C.L.A.,30,2.5
10/12/2002,Tennessee,13,Georgia,18,5.5
10/12/2002,Cincinnati,17,Tulane,35,-5.5
10/12/2002,Arizona,28,Washington,32,13.5
10/12/2002,Oklahoma,35,Texas,24,3.0
10/12/2002,Arkansas,38,Auburn,17,5.5
10/12/2002,No Carolina State,34,North Carolina,17,-7.0
10/12/2002,California,28,Southern Cal,30,12.0
10/12/2002,Oklahoma State,9,Kansas State,44,15.5
10/12/2002,Buffalo,21,Marshall,66,31.0
10/12/2002,Washington State,36,Stanford,11,-8.5
10/12/2002,Liberty,21,Akron,49, 
10/12/2002,Missouri,13,Nebraska,24,10.5
10/12/2002,Boise State,52,Tulsa,24,-23.5
10/12/2002,New Mexico,25,Nevada-Las Vegas,16,8.5
10/12/2002,Idaho,14,UL-Monroe,34,-10.5
10/12/2002,Southern Miss,13,South Florida,16,-2.5
10/12/2002,Ball State,17,Toledo,37,18.5
10/12/2002,Middle Tennessee,21,Vanderbilt,20,6.5
10/12/2002,Louisiana State,36,Florida,7,8.0
10/12/2002,UL-Lafayette,28,New Mexico State,31,13.0
10/12/2002,Utah,17,San Diego State,36,-10.5
10/12/2002,Oregon State,9,Arizona State,13,-1.5
10/12/2002,S-M-U,7,Fresno State,30,22.5
10/12/2002,Nevada-Reno,34,Hawaii,59,11.0
10/17/2002,Georgia Tech,10,Maryland,34,2.0
10/18/2002,Fresno State,21,Boise State,67,7.0
10/19/2002,Wake Forest,23,Clemson,31,8.0
10/19/2002,Syracuse,7,West Virginia,34,7.0
10/19/2002,Navy,21,Boston College,46,30.0
10/19/2002,Duke,22,No Carolina State,24,23.5
10/19/2002,Temple,38,Connecticut,24,-3.0
10/19/2002,UL-Lafayette,35,Middle Tennessee,48,11.5
10/19/2002,Minnesota,28,Michigan State,7,6.0
10/19/2002,Northwestern,0,Penn State,49,25.0
10/19/2002,Iowa,24,Indiana,8,-14.0
10/19/2002,Ohio State,19,Wisconsin,14,-6.5
10/19/2002,Vanderbilt,17,Georgia,48,25.5
10/19/2002,Rutgers,14,Virginia Tech,35,43.0
10/19/2002,Miami-Ohio,49,Buffalo,0,-16.5
10/19/2002,Iowa State,3,Oklahoma,49,8.0
10/19/2002,Texas Christian,45,Louisville,31,14.0
10/19/2002,Texas A+M,47,Kansas,22,-23.0
10/19/2002,South Florida,46,East Carolina,30,-2.0
10/19/2002,Eastern Michigan,17,Ball State,42,13.0
10/19/2002,Ohio,50,Kent State,0,11.5
10/19/2002,Central Michigan,0,Northern Illinois,49,9.0
10/19/2002,Louisiana Tech,34,S-M-U,37,-13.0
10/19/2002,Nevada-Las Vegas,24,Brigham Young,3,8.5
10/19/2002,Cincinnati,14,Southern Miss,23,11.0
10/19/2002,Colorado State,28,Utah,20,2.5
10/19/2002,San Diego State,24,Wyoming,20,-4.0
10/19/2002,Washington,21,Southern Cal,41,7.0
10/19/2002,Arizona,6,Stanford,16,2.5
10/19/2002,U.C.L.A.,12,California,17,-3.5
10/19/2002,U-A-B,14,Tulane,35,6.5
10/19/2002,Texas,17,Kansas State,14,3.5
10/19/2002,Nebraska,21,Oklahoma State,24,-9.5
10/19/2002,Arizona State,45,Oregon,42,10.0
10/19/2002,Michigan,23,Purdue,21,-3.5
10/19/2002,Mississippi,7,Alabama,42,9.5
10/19/2002,North Carolina,27,Virginia,37,4.0
10/19/2002,Baylor,0,Colorado,34,29.0
10/19/2002,UL-Monroe,21,New Mexico State,34,19.0
10/19/2002,San Jose State,24,Nevada-Reno,52,6.0
10/19/2002,Troy,7,Marshall,24,21.0
10/19/2002,New Mexico,44,Utah State,45,-3.5
10/19/2002,Western Michigan,45,Bowling Green,48,17.5
10/19/2002,Toledo,27,U-C-F,24,4.0
10/19/2002,Kentucky,29,Arkansas,17,11.0
10/19/2002,Missouri,38,Texas Tech,52,6.5
10/19/2002,North Texas,13,Arkansas State,10,-7.5
10/19/2002,Auburn,23,Florida,30,8.0
10/19/2002,South Carolina,14,Louisiana State,38,7.5
10/19/2002,Army,42,Houston,56,18.0
10/19/2002,Mississippi State,29,Memphis,17,4.0
10/19/2002,Notre Dame,21,Air Force,14,2.5
10/19/2002,Rice,35,UTEP,38,-12.0
10/19/2002,Tulsa,14,Hawaii,37,33.0
10/24/2002,No Carolina State,38,Clemson,6,-1.5
10/24/2002,Brigham Young,10,Colorado State,37,12.0
10/25/2002,Hawaii,31,Fresno State,21,2.0
10/26/2002,Notre Dame,34,Florida State,24,11.5
10/26/2002,Miami-Florida,40,West Virginia,23,-20.0
10/26/2002,Maryland,45,Duke,12,-14.0
10/26/2002,Boston College,16,Pittsburgh,19,5.5
10/26/2002,Rutgers,14,Syracuse,45,17.0
10/26/2002,Iowa,34,Michigan,9,3.0
10/26/2002,Purdue,42,Northwestern,13,-14.0
10/26/2002,Georgia,52,Kentucky,24,-4.5
10/26/2002,Mississippi,28,Arkansas,48,8.5
10/26/2002,North Carolina,0,Wake Forest,31,7.0
10/26/2002,Indiana,14,Illinois,45,10.0
10/26/2002,Temple,10,Virginia Tech,20,28.0
10/26/2002,U-A-B,29,Army,26,-7.0
10/26/2002,Northern Illinois,24,Western Michigan,20,-2.5
10/26/2002,Marshall,23,Central Michigan,18,-20.5
10/26/2002,Kent State,16,Buffalo,12,-4.0
10/26/2002,East Carolina,20,Louisville,44,14.5
10/26/2002,Memphis,10,Cincinnati,48,8.0
10/26/2002,Kansas,12,Missouri,36,21.5
10/26/2002,Connecticut,24,Vanderbilt,28,8.0
10/26/2002,Florida Atlantic,6,Troy,21, 
10/26/2002,UTEP,0,Tulsa,20,2.5
10/26/2002,S-M-U,15,Rice,27,9.5
10/26/2002,Kansas State,44,Baylor,10,-32.5
10/26/2002,Nevada-Reno,47,Louisiana Tech,50,5.0
10/26/2002,Utah,35,New Mexico,42,-6.5
10/26/2002,Stanford,18,U.C.L.A.,28,10.5
10/26/2002,Nebraska,38,Texas A+M,31,6.0
10/26/2002,Alabama,34,Tennessee,14,2.0
10/26/2002,Wisconsin,42,Michigan State,24,-4.0
10/26/2002,Virginia,15,Georgia Tech,23,5.0
10/26/2002,Navy,30,Tulane,51,15.0
10/26/2002,Louisiana State,7,Auburn,31,-5.0
10/26/2002,Southern Cal,44,Oregon,33,-1.0
10/26/2002,Penn State,7,Ohio State,13,4.0
10/26/2002,Air Force,26,Wyoming,34,-17.5
10/26/2002,California,13,Oregon State,24,6.5
10/26/2002,Akron,17,U-C-F,28,19.0
10/26/2002,Ball State,20,Bowling Green,38,21.0
10/26/2002,Boise State,45,San Jose State,8,-16.5
10/26/2002,North Texas,27,UL-Lafayette,0,-4.0
10/26/2002,Middle Tennessee,18,Idaho,21,-3.5
10/26/2002,Texas Tech,13,Colorado,37,4.5
10/26/2002,Nevada-Las Vegas,21,San Diego State,31,3.0
10/26/2002,Iowa State,10,Texas,21,12.0
10/26/2002,New Mexico State,26,Arkansas State,21,-6.5
10/26/2002,Utah State,48,UL-Monroe,51,-6.0
10/26/2002,Miami-Ohio,27,Toledo,13,3.0
10/26/2002,Washington,16,Arizona State,27,3.5
10/26/2002,Washington State,21,Arizona,13,-12.5
10/30/2002,Southern Miss,7,Texas Christian,37,3.0
10/31/2002,Colorado State,31,Air Force,12,-1.0
11/02/2002,West Virginia,46,Temple,20,-8.0
11/02/2002,Pittsburgh,28,Virginia Tech,21,11.0
11/02/2002,Miami-Florida,42,Rutgers,17,-41.5
11/02/2002,Clemson,34,Duke,31,-10.0
11/02/2002,Florida State,34,Wake Forest,21,-10.5
11/02/2002,Georgia Tech,24,No Carolina State,17,12.5
11/02/2002,Maryland,59,North Carolina,7,-16.0
11/02/2002,Michigan State,3,Michigan,49,14.5
11/02/2002,Florida Atlantic,14,Connecticut,61, 
11/02/2002,Indiana,37,Northwestern,41,-3.0
11/02/2002,Illinois,7,Penn State,18,17.0
11/02/2002,Wisconsin,3,Iowa,20,9.5
11/02/2002,Minnesota,3,Ohio State,34,13.5
11/02/2002,Auburn,31,Mississippi,24,-4.0
11/02/2002,Alabama,30,Vanderbilt,8,-22.5
11/02/2002,Western Michigan,7,Ball State,17,-7.0
11/02/2002,Central Michigan,47,Eastern Michigan,21,-9.5
11/02/2002,Ohio,20,Miami-Ohio,38,16.0
11/02/2002,Kentucky,45,Mississippi State,24,-4.0
11/02/2002,Houston,26,Memphis,21,5.5
11/02/2002,Missouri,35,Iowa State,42,10.0
11/02/2002,Baylor,11,Texas Tech,62,31.5
11/02/2002,Kansas State,64,Kansas,0,-35.0
11/02/2002,Bowling Green,45,Kent State,14,-21.0
11/02/2002,Texas A+M,23,Oklahoma State,28,-3.5
11/02/2002,Troy,0,Arkansas,23,24.0
11/02/2002,Boston College,14,Notre Dame,7,10.0
11/02/2002,Rice,33,Tulsa,18,-7.0
11/02/2002,San Diego State,10,Brigham Young,34,1.5
11/02/2002,Wyoming,48,Nevada-Las Vegas,49,10.0
11/02/2002,Nevada-Reno,24,S-M-U,6,-6.0
11/02/2002,Tennessee,18,South Carolina,10,-2.0
11/02/2002,Texas,27,Nebraska,24,-3.0
11/02/2002,Colorado,11,Oklahoma,27,13.0
11/02/2002,Stanford,14,Oregon,41,16.0
11/02/2002,U.C.L.A.,34,Washington,24,3.0
11/02/2002,UL-Monroe,2,North Texas,41,18.0
11/02/2002,Arizona State,22,Washington State,44,7.0
11/02/2002,Idaho,28,UL-Lafayette,31,3.5
11/02/2002,Syracuse,38,U-C-F,35,3.5
11/02/2002,Marshall,20,Akron,34,-17.5
11/02/2002,Middle Tennessee,21,New Mexico State,24,7.5
11/02/2002,Arizona,3,Oregon State,38,17.5
11/02/2002,Charleston Southern,6,South Florida,56, 
11/02/2002,Florida,20,Georgia,13,1.0
11/02/2002,Southern Utah,16,Arkansas State,38, 
11/02/2002,Boise State,58,UTEP,3,-33.0
11/02/2002,San Jose State,31,Hawaii,40,24.5
11/07/2002,Cincinnati,24,Louisville,14,9.0
11/09/2002,Notre Dame,30,Navy,23,-27.0
11/09/2002,Boston College,14,West Virginia,24,3.5
11/09/2002,Temple,22,Pittsburgh,29,16.0
11/09/2002,Clemson,42,North Carolina,12,-10.5
11/09/2002,Virginia,14,Penn State,35,16.5
11/09/2002,No Carolina State,21,Maryland,24,6.0
11/09/2002,Kent State,21,Connecticut,63,7.0
11/09/2002,Virginia Tech,42,Syracuse,50,-10.5
11/09/2002,Northwestern,10,Iowa,62,29.5
11/09/2002,Illinois,37,Wisconsin,20,6.0
11/09/2002,Ohio State,10,Purdue,6,-5.5
11/09/2002,Michigan State,56,Indiana,21,0.0
11/09/2002,Mississippi,17,Georgia,31,14.5
11/09/2002,Arkansas,23,South Carolina,0,-4.5
11/09/2002,U-C-F,45,Buffalo,21,-19.0
11/09/2002,Eastern Michigan,31,Western Michigan,33,26.5
11/09/2002,Louisiana State,33,Kentucky,30,-5.0
11/09/2002,Kansas,7,Nebraska,45,36.5
11/09/2002,Colorado,42,Missouri,35,-6.0
11/09/2002,Oklahoma State,24,Texas Tech,49,9.5
11/09/2002,Baylor,0,Texas,41,40.0
11/09/2002,Florida,21,Vanderbilt,17,-22.0
11/09/2002,Akron,10,Ohio,27,2.5
11/09/2002,UL-Monroe,14,Auburn,52,35.0
11/09/2002,Bowling Green,17,Northern Illinois,26,-3.0
11/09/2002,Iowa State,7,Kansas State,58,13.0
11/09/2002,Tulane,10,Texas Christian,17,14.0
11/09/2002,Southern Miss,20,U-A-B,13,-7.5
11/09/2002,East Carolina,54,Houston,48,-1.0
11/09/2002,Air Force,49,Army,30,-17.5
11/09/2002,San Diego State,8,New Mexico,15,6.5
11/09/2002,Nevada-Las Vegas,17,Utah,28,11.0
11/09/2002,Wyoming,31,Brigham Young,35,12.0
11/09/2002,Rice,7,Boise State,49,27.5
11/09/2002,UTEP,17,Nevada-Reno,23,27.0
11/09/2002,New Mexico State,30,Utah State,32,-1.5
11/09/2002,Mississippi State,14,Alabama,28,21.5
11/09/2002,Florida State,21,Georgia Tech,13,-8.5
11/09/2002,Oklahoma,26,Texas A+M,30,-9.5
11/09/2002,U.C.L.A.,37,Arizona,7,-11.0
11/09/2002,Miami-Florida,26,Tennessee,3,-8.5
11/09/2002,Oregon State,29,Washington,41,-4.0
11/09/2002,Louisiana Tech,30,San Jose State,42,-3.5
11/09/2002,Oregon,21,Washington State,32,4.0
11/09/2002,Arkansas State,10,UL-Lafayette,13,3.5
11/09/2002,Florida A+M,7,Troy,24, 
11/09/2002,California,55,Arizona State,38,5.0
11/09/2002,Southern Cal,49,Stanford,17,-19.0
11/09/2002,Tulsa,12,Fresno State,31,26.0
11/09/2002,Central Michigan,17,Toledo,44,14.0
11/09/2002,Memphis,28,South Florida,31,17.0
11/09/2002,Idaho,0,North Texas,10,16.0
11/09/2002,Michigan,41,Minnesota,24,-6.5
11/12/2002,Miami-Ohio,34,Marshall,36,-2.0
11/14/2002,Louisville,20,Southern Miss,17,-1.5
11/16/2002,Syracuse,20,Boston College,41,7.0
11/16/2002,Maryland,30,Clemson,12,-7.0
11/16/2002,Duke,2,Georgia Tech,17,16.5
11/16/2002,No Carolina State,9,Virginia,14,-7.0
11/16/2002,Connecticut,38,Navy,0,-6.5
11/16/2002,Purdue,45,Michigan State,42,-4.5
11/16/2002,Ohio State,23,Illinois,16,-8.5
11/16/2002,Penn State,58,Indiana,25,-26.0
11/16/2002,Iowa,45,Minnesota,21,-12.5
11/16/2002,Houston,14,Cincinnati,47,16.0
11/16/2002,Buffalo,10,Akron,21,16.0
11/16/2002,Ball State,38,Central Michigan,21,2.0
11/16/2002,Northern Illinois,49,Eastern Michigan,21,-22.5
11/16/2002,Toledo,42,Western Michigan,21,-5.5
11/16/2002,Vanderbilt,21,Kentucky,41,15.0
11/16/2002,Missouri,33,Texas A+M,27,9.5
11/16/2002,Oklahoma,49,Baylor,9,-39.0
11/16/2002,Oklahoma State,55,Kansas,20,-23.5
11/16/2002,Texas,38,Texas Tech,42,-7.0
11/16/2002,UL-Lafayette,17,Arkansas,24,33.5
11/16/2002,Hawaii,33,Rice,28,-7.0
11/16/2002,East Carolina,29,U-A-B,36,-4.0
11/16/2002,San Jose State,49,Tulsa,38,-8.0
11/16/2002,Colorado State,49,San Diego State,21,-13.5
11/16/2002,Utah,23,Wyoming,18,-11.5
11/16/2002,Air Force,39,Nevada-Las Vegas,32,-5.0
11/16/2002,New Mexico,20,Brigham Young,16,4.0
11/16/2002,Louisiana Tech,10,Boise State,36,29.0
11/16/2002,Utah State,19,Troy,16,7.5
11/16/2002,Temple,20,Rutgers,17,-7.5
11/16/2002,Tennessee,35,Mississippi State,17,-7.0
11/16/2002,Army,14,Tulane,10,21.0
11/16/2002,North Carolina,14,Florida State,40,30.5
11/16/2002,Alabama,31,Louisiana State,0,-1.5
11/16/2002,Nebraska,13,Kansas State,49,12.5
11/16/2002,Wisconsin,14,Michigan,21,10.5
11/16/2002,Arizona,52,California,41,17.0
11/16/2002,Georgia,24,Auburn,21,-1.5
11/16/2002,Washington,42,Oregon,14,6.5
11/16/2002,Arizona State,13,Southern Cal,34,15.0
11/16/2002,South Carolina,7,Florida,28,14.0
11/16/2002,UL-Monroe,28,Middle Tennessee,44,18.0
11/16/2002,New Mexico State,27,North Texas,38,7.0
11/16/2002,Oregon State,31,Stanford,21,-12.5
11/16/2002,Arkansas State,38,Idaho,29,5.5
11/16/2002,S-M-U,42,UTEP,35,-5.5
11/16/2002,Kent State,6,U-C-F,32,25.0
11/16/2002,Iowa State,27,Colorado,41,10.0
11/16/2002,Nevada-Reno,30,Fresno State,38,8.0
11/16/2002,Bowling Green,7,South Florida,29,3.5
11/20/2002,West Virginia,21,Virginia Tech,18,7.5
11/21/2002,Pittsburgh,21,Miami-Florida,28,18.0
11/23/2002,Navy,27,Wake Forest,30,26.5
11/23/2002,Boston College,36,Temple,14,-7.5
11/23/2002,North Carolina,23,Duke,21,1.0
11/23/2002,Maryland,13,Virginia,48,-10.0
11/23/2002,Michigan,9,Ohio State,14,3.5
11/23/2002,Illinois,31,Northwestern,23,-14.0
11/23/2002,Indiana,10,Purdue,34,22.0
11/23/2002,Michigan State,7,Penn State,61,21.5
11/23/2002,Minnesota,21,Wisconsin,39,7.0
11/23/2002,Mississippi,13,Louisiana State,14,9.5
11/23/2002,U-A-B,21,Louisville,41,20.0
11/23/2002,Rutgers,0,Notre Dame,42,28.0
11/23/2002,Buffalo,21,Ball State,41,16.0
11/23/2002,U-C-F,48,Miami-Ohio,31,4.5
11/23/2002,Western Michigan,35,Central Michigan,10,-1.5
11/23/2002,Texas Christian,28,East Carolina,31,-10.0
11/23/2002,Army,10,Memphis,31,14.5
11/23/2002,Kansas State,38,Missouri,0,-17.0
11/23/2002,Baylor,28,Oklahoma State,63,27.5
11/23/2002,Tennessee,24,Vanderbilt,0,-17.5
11/23/2002,Akron,48,Kent State,10,-8.0
11/23/2002,Connecticut,37,Iowa State,20,18.5
11/23/2002,Toledo,33,Northern Illinois,30,1.0
11/23/2002,Tulsa,21,S-M-U,24,7.5
11/23/2002,UTEP,24,Louisiana Tech,38,25.0
11/23/2002,San Diego State,38,Air Force,34,16.0
11/23/2002,New Mexico,14,Colorado State,22,16.5
11/23/2002,South Florida,32,Houston,14,-13.0
11/23/2002,Boise State,44,Nevada-Reno,7,-18.5
11/23/2002,Southern Cal,52,U.C.L.A.,21,-5.5
11/23/2002,Stanford,7,California,30,9.5
11/23/2002,Auburn,17,Alabama,7,11.0
11/23/2002,Florida State,7,No Carolina State,17,-6.0
11/23/2002,Southern Miss,10,Tulane,31,-6.0
11/23/2002,Arkansas,26,Mississippi State,19,-12.0
11/23/2002,Texas Tech,15,Oklahoma,60,13.5
11/23/2002,Marshall,24,Ohio,21,-11.5
11/23/2002,Brigham Young,6,Utah,13,8.0
11/23/2002,South Carolina,20,Clemson,27,3.5
11/23/2002,North Texas,30,Middle Tennessee,20,-1.0
11/23/2002,Oregon,24,Oregon State,45,5.5
11/23/2002,Fresno State,19,San Jose State,16,-6.5
11/23/2002,Washington,29,Washington State,26,8.5
11/23/2002,New Mexico State,35,Idaho,31,-5.5
11/23/2002,Eastern Michigan,21,Bowling Green,63,34.5
11/23/2002,UL-Lafayette,10,UL-Monroe,34,-5.0
11/23/2002,Cincinnati,19,Hawaii,20,3.5
11/28/2002,Mississippi State,12,Mississippi,24,8.0
11/29/2002,Texas A+M,20,Texas,50,11.0
11/29/2002,Louisiana State,20,Arkansas,21,5.5
11/29/2002,Arizona State,34,Arizona,20,-6.5
11/29/2002,Colorado,28,Nebraska,13,1.5
11/30/2002,West Virginia,24,Pittsburgh,17,3.0
11/30/2002,Virginia,9,Virginia Tech,21,7.0
11/30/2002,Rutgers,14,Boston College,44,27.5
11/30/2002,Wake Forest,14,Maryland,32,13.0
11/30/2002,Miami-Florida,49,Syracuse,7,-20.5
11/30/2002,U-A-B,23,Cincinnati,31,17.0
11/30/2002,Ohio,32,U-C-F,42,17.0
11/30/2002,Oklahoma,28,Oklahoma State,38,-15.0
11/30/2002,Memphis,20,Texas Christian,27,14.0
11/30/2002,Nevada-Las Vegas,36,Colorado State,33,16.5
11/30/2002,Louisville,10,Houston,27,-15.5
11/30/2002,East Carolina,7,Southern Miss,24,9.0
11/30/2002,Wyoming,20,New Mexico,49,7.5
11/30/2002,Utah State,28,Middle Tennessee,45,7.0
11/30/2002,Georgia Tech,7,Georgia,51,7.5
11/30/2002,Kentucky,0,Tennessee,24,7.0
11/30/2002,Ball State,14,Marshall,38,14.5
11/30/2002,Bowling Green,24,Toledo,42,1.5
11/30/2002,Alabama,21,Hawaii,16,-11.5
11/30/2002,Florida,14,Florida State,31,2.5
11/30/2002,Notre Dame,13,Southern Cal,44,11.0
12/05/2002,Fresno State,45,Louisiana Tech,13,-1.0
12/06/2002,Cincinnati,42,East Carolina,26,-8.0
12/07/2002,Army,12,Navy,58,3.5
12/07/2002,Virginia Tech,45,Miami-Florida,56,16.5
12/07/2002,Toledo,45,Marshall,49,2.5
12/07/2002,Washington State,48,U.C.L.A.,27,1.0
12/07/2002,Arkansas,3,Georgia,30,9.0
12/07/2002,Colorado,7,Oklahoma,29,7.5
12/07/2002,San Diego State,40,Hawaii,41,14.0
